txName: TChiWH
constraint: [[['W']],[['higgs']]]
condition: None
conditionDescription: None
figureUrl: https://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-18-007/CMS-SUS-18-007_Figure_004.pdf
source: CMS
validated: True
axes: [[x, y], [x, y]]
finalState: ['MET', 'MET']
intermediateState: None
upperLimits: [[[[1.2625E+02*GeV,1.2500E+00*GeV],[1.2625E+02*GeV,1.2500E+00*GeV]],3.1465E+00*pb],
[[[2.2625E+02*GeV,2.8750E+01*GeV],[2.2625E+02*GeV,2.8750E+01*GeV]],1.2352E+00*pb],
[[[2.2625E+02*GeV,3.1250E+01*GeV],[2.2625E+02*GeV,3.1250E+01*GeV]],1.2492E+00*pb],
[[[2.2625E+02*GeV,3.3750E+01*GeV],[2.2625E+02*GeV,3.3750E+01*GeV]],1.2633E+00*pb],
[[[2.2625E+02*GeV,3.6250E+01*GeV],[2.2625E+02*GeV,3.6250E+01*GeV]],1.2773E+00*pb],
[[[2.2625E+02*GeV,3.8750E+01*GeV],[2.2625E+02*GeV,3.8750E+01*GeV]],1.2914E+00*pb],
[[[2.2625E+02*GeV,4.1250E+01*GeV],[2.2625E+02*GeV,4.1250E+01*GeV]],1.3054E+00*pb],
[[[2.2625E+02*GeV,4.3750E+01*GeV],[2.2625E+02*GeV,4.3750E+01*GeV]],1.3195E+00*pb],
[[[2.2625E+02*GeV,4.6250E+01*GeV],[2.2625E+02*GeV,4.6250E+01*GeV]],1.3335E+00*pb],
[[[2.2625E+02*GeV,4.8750E+01*GeV],[2.2625E+02*GeV,4.8750E+01*GeV]],1.3476E+00*pb],
[[[2.2625E+02*GeV,5.1250E+01*GeV],[2.2625E+02*GeV,5.1250E+01*GeV]],1.3600E+00*pb],
[[[2.2625E+02*GeV,5.3750E+01*GeV],[2.2625E+02*GeV,5.3750E+01*GeV]],1.3785E+00*pb],
[[[2.2625E+02*GeV,5.6250E+01*GeV],[2.2625E+02*GeV,5.6250E+01*GeV]],1.3971E+00*pb],
[[[2.2625E+02*GeV,5.8750E+01*GeV],[2.2625E+02*GeV,5.8750E+01*GeV]],1.4156E+00*pb],
[[[2.2625E+02*GeV,6.1250E+01*GeV],[2.2625E+02*GeV,6.1250E+01*GeV]],1.4341E+00*pb],
[[[2.2625E+02*GeV,6.3750E+01*GeV],[2.2625E+02*GeV,6.3750E+01*GeV]],1.4526E+00*pb],
[[[2.2625E+02*GeV,6.6250E+01*GeV],[2.2625E+02*GeV,6.6250E+01*GeV]],1.4712E+00*pb],
[[[2.2625E+02*GeV,6.8750E+01*GeV],[2.2625E+02*GeV,6.8750E+01*GeV]],1.4897E+00*pb],
[[[2.2625E+02*GeV,7.1250E+01*GeV],[2.2625E+02*GeV,7.1250E+01*GeV]],1.5082E+00*pb],
[[[2.2625E+02*GeV,7.3750E+01*GeV],[2.2625E+02*GeV,7.3750E+01*GeV]],1.5268E+00*pb],
[[[2.2625E+02*GeV,7.6250E+01*GeV],[2.2625E+02*GeV,7.6250E+01*GeV]],1.5849E+00*pb],
[[[2.2625E+02*GeV,7.8750E+01*GeV],[2.2625E+02*GeV,7.8750E+01*GeV]],1.6646E+00*pb],
[[[2.2625E+02*GeV,8.1250E+01*GeV],[2.2625E+02*GeV,8.1250E+01*GeV]],1.7443E+00*pb],
[[[2.2625E+02*GeV,8.3750E+01*GeV],[2.2625E+02*GeV,8.3750E+01*GeV]],1.8240E+00*pb],
[[[2.2625E+02*GeV,8.6250E+01*GeV],[2.2625E+02*GeV,8.6250E+01*GeV]],1.9037E+00*pb],
[[[2.2625E+02*GeV,8.8750E+01*GeV],[2.2625E+02*GeV,8.8750E+01*GeV]],1.9834E+00*pb],
[[[2.2625E+02*GeV,9.1250E+01*GeV],[2.2625E+02*GeV,9.1250E+01*GeV]],2.0631E+00*pb],
[[[2.2625E+02*GeV,9.3750E+01*GeV],[2.2625E+02*GeV,9.3750E+01*GeV]],2.1428E+00*pb],
[[[2.2625E+02*GeV,9.6250E+01*GeV],[2.2625E+02*GeV,9.6250E+01*GeV]],2.2225E+00*pb],
[[[2.2625E+02*GeV,9.8750E+01*GeV],[2.2625E+02*GeV,9.8750E+01*GeV]],2.3021E+00*pb],
[[[2.2625E+02*GeV,1.0125E+02*GeV],[2.2625E+02*GeV,1.0125E+02*GeV]],2.3945E+00*pb],
[[[2.2875E+02*GeV,1.2500E+00*GeV],[2.2875E+02*GeV,1.2500E+00*GeV]],1.0709E+00*pb],
[[[2.2875E+02*GeV,3.7500E+00*GeV],[2.2875E+02*GeV,3.7500E+00*GeV]],1.0845E+00*pb],
[[[2.2875E+02*GeV,6.2500E+00*GeV],[2.2875E+02*GeV,6.2500E+00*GeV]],1.0980E+00*pb],
[[[2.2875E+02*GeV,8.7500E+00*GeV],[2.2875E+02*GeV,8.7500E+00*GeV]],1.1116E+00*pb],
[[[2.2875E+02*GeV,1.1250E+01*GeV],[2.2875E+02*GeV,1.1250E+01*GeV]],1.1252E+00*pb],
[[[2.2875E+02*GeV,1.3750E+01*GeV],[2.2875E+02*GeV,1.3750E+01*GeV]],1.1388E+00*pb],
[[[2.2875E+02*GeV,1.6250E+01*GeV],[2.2875E+02*GeV,1.6250E+01*GeV]],1.1524E+00*pb],
[[[2.2875E+02*GeV,1.8750E+01*GeV],[2.2875E+02*GeV,1.8750E+01*GeV]],1.1660E+00*pb],
[[[2.2875E+02*GeV,2.1250E+01*GeV],[2.2875E+02*GeV,2.1250E+01*GeV]],1.1796E+00*pb],
[[[2.2875E+02*GeV,2.3750E+01*GeV],[2.2875E+02*GeV,2.3750E+01*GeV]],1.1827E+00*pb],
[[[2.2875E+02*GeV,2.6250E+01*GeV],[2.2875E+02*GeV,2.6250E+01*GeV]],1.1911E+00*pb],
[[[2.2875E+02*GeV,2.8750E+01*GeV],[2.2875E+02*GeV,2.8750E+01*GeV]],1.2047E+00*pb],
[[[2.2875E+02*GeV,3.1250E+01*GeV],[2.2875E+02*GeV,3.1250E+01*GeV]],1.2183E+00*pb],
[[[2.2875E+02*GeV,3.3750E+01*GeV],[2.2875E+02*GeV,3.3750E+01*GeV]],1.2319E+00*pb],
[[[2.2875E+02*GeV,3.6250E+01*GeV],[2.2875E+02*GeV,3.6250E+01*GeV]],1.2455E+00*pb],
[[[2.2875E+02*GeV,3.8750E+01*GeV],[2.2875E+02*GeV,3.8750E+01*GeV]],1.2591E+00*pb],
[[[2.2875E+02*GeV,4.1250E+01*GeV],[2.2875E+02*GeV,4.1250E+01*GeV]],1.2727E+00*pb],
[[[2.2875E+02*GeV,4.3750E+01*GeV],[2.2875E+02*GeV,4.3750E+01*GeV]],1.2862E+00*pb],
[[[2.2875E+02*GeV,4.6250E+01*GeV],[2.2875E+02*GeV,4.6250E+01*GeV]],1.2998E+00*pb],
[[[2.2875E+02*GeV,4.8750E+01*GeV],[2.2875E+02*GeV,4.8750E+01*GeV]],1.3059E+00*pb],
[[[2.2875E+02*GeV,5.1250E+01*GeV],[2.2875E+02*GeV,5.1250E+01*GeV]],1.3180E+00*pb],
[[[2.2875E+02*GeV,5.3750E+01*GeV],[2.2875E+02*GeV,5.3750E+01*GeV]],1.3359E+00*pb],
[[[2.2875E+02*GeV,5.6250E+01*GeV],[2.2875E+02*GeV,5.6250E+01*GeV]],1.3538E+00*pb],
[[[2.2875E+02*GeV,5.8750E+01*GeV],[2.2875E+02*GeV,5.8750E+01*GeV]],1.3717E+00*pb],
[[[2.2875E+02*GeV,6.1250E+01*GeV],[2.2875E+02*GeV,6.1250E+01*GeV]],1.3897E+00*pb],
[[[2.2875E+02*GeV,6.3750E+01*GeV],[2.2875E+02*GeV,6.3750E+01*GeV]],1.4076E+00*pb],
[[[2.2875E+02*GeV,6.6250E+01*GeV],[2.2875E+02*GeV,6.6250E+01*GeV]],1.4255E+00*pb],
[[[2.2875E+02*GeV,6.8750E+01*GeV],[2.2875E+02*GeV,6.8750E+01*GeV]],1.4434E+00*pb],
[[[2.2875E+02*GeV,7.1250E+01*GeV],[2.2875E+02*GeV,7.1250E+01*GeV]],1.4614E+00*pb],
[[[2.2875E+02*GeV,7.3750E+01*GeV],[2.2875E+02*GeV,7.3750E+01*GeV]],1.4967E+00*pb],
[[[2.2875E+02*GeV,7.6250E+01*GeV],[2.2875E+02*GeV,7.6250E+01*GeV]],1.5529E+00*pb],
[[[2.2875E+02*GeV,7.8750E+01*GeV],[2.2875E+02*GeV,7.8750E+01*GeV]],1.6300E+00*pb],
[[[2.2875E+02*GeV,8.1250E+01*GeV],[2.2875E+02*GeV,8.1250E+01*GeV]],1.7071E+00*pb],
[[[2.2875E+02*GeV,8.3750E+01*GeV],[2.2875E+02*GeV,8.3750E+01*GeV]],1.7842E+00*pb],
[[[2.2875E+02*GeV,8.6250E+01*GeV],[2.2875E+02*GeV,8.6250E+01*GeV]],1.8613E+00*pb],
[[[2.2875E+02*GeV,8.8750E+01*GeV],[2.2875E+02*GeV,8.8750E+01*GeV]],1.9384E+00*pb],
[[[2.2875E+02*GeV,9.1250E+01*GeV],[2.2875E+02*GeV,9.1250E+01*GeV]],2.0155E+00*pb],
[[[2.2875E+02*GeV,9.3750E+01*GeV],[2.2875E+02*GeV,9.3750E+01*GeV]],2.0926E+00*pb],
[[[2.2875E+02*GeV,9.6250E+01*GeV],[2.2875E+02*GeV,9.6250E+01*GeV]],2.1697E+00*pb],
[[[2.2875E+02*GeV,9.8750E+01*GeV],[2.2875E+02*GeV,9.8750E+01*GeV]],2.1920E+00*pb],
[[[2.2875E+02*GeV,1.0125E+02*GeV],[2.2875E+02*GeV,1.0125E+02*GeV]],2.2813E+00*pb],
[[[2.2875E+02*GeV,1.0375E+02*GeV],[2.2875E+02*GeV,1.0375E+02*GeV]],2.4377E+00*pb],
[[[2.3125E+02*GeV,1.2500E+00*GeV],[2.3125E+02*GeV,1.2500E+00*GeV]],1.0386E+00*pb],
[[[2.3125E+02*GeV,3.7500E+00*GeV],[2.3125E+02*GeV,3.7500E+00*GeV]],1.0516E+00*pb],
[[[2.3125E+02*GeV,6.2500E+00*GeV],[2.3125E+02*GeV,6.2500E+00*GeV]],1.0645E+00*pb],
[[[2.3125E+02*GeV,8.7500E+00*GeV],[2.3125E+02*GeV,8.7500E+00*GeV]],1.0775E+00*pb],
[[[2.3125E+02*GeV,1.1250E+01*GeV],[2.3125E+02*GeV,1.1250E+01*GeV]],1.0904E+00*pb],
[[[2.3125E+02*GeV,1.3750E+01*GeV],[2.3125E+02*GeV,1.3750E+01*GeV]],1.1033E+00*pb],
[[[2.3125E+02*GeV,1.6250E+01*GeV],[2.3125E+02*GeV,1.6250E+01*GeV]],1.1163E+00*pb],
[[[2.3125E+02*GeV,1.8750E+01*GeV],[2.3125E+02*GeV,1.8750E+01*GeV]],1.1292E+00*pb],
[[[2.3125E+02*GeV,2.1250E+01*GeV],[2.3125E+02*GeV,2.1250E+01*GeV]],1.1322E+00*pb],
[[[2.3125E+02*GeV,2.3750E+01*GeV],[2.3125E+02*GeV,2.3750E+01*GeV]],1.1352E+00*pb],
[[[2.3125E+02*GeV,2.6250E+01*GeV],[2.3125E+02*GeV,2.6250E+01*GeV]],1.1432E+00*pb],
[[[2.3125E+02*GeV,2.8750E+01*GeV],[2.3125E+02*GeV,2.8750E+01*GeV]],1.1561E+00*pb],
[[[2.3125E+02*GeV,3.1250E+01*GeV],[2.3125E+02*GeV,3.1250E+01*GeV]],1.1691E+00*pb],
[[[2.3125E+02*GeV,3.3750E+01*GeV],[2.3125E+02*GeV,3.3750E+01*GeV]],1.1820E+00*pb],
[[[2.3125E+02*GeV,3.6250E+01*GeV],[2.3125E+02*GeV,3.6250E+01*GeV]],1.1949E+00*pb],
[[[2.3125E+02*GeV,3.8750E+01*GeV],[2.3125E+02*GeV,3.8750E+01*GeV]],1.2079E+00*pb],
[[[2.3125E+02*GeV,4.1250E+01*GeV],[2.3125E+02*GeV,4.1250E+01*GeV]],1.2208E+00*pb],
[[[2.3125E+02*GeV,4.3750E+01*GeV],[2.3125E+02*GeV,4.3750E+01*GeV]],1.2338E+00*pb],
[[[2.3125E+02*GeV,4.6250E+01*GeV],[2.3125E+02*GeV,4.6250E+01*GeV]],1.2396E+00*pb],
[[[2.3125E+02*GeV,4.8750E+01*GeV],[2.3125E+02*GeV,4.8750E+01*GeV]],1.2454E+00*pb],
[[[2.3125E+02*GeV,5.1250E+01*GeV],[2.3125E+02*GeV,5.1250E+01*GeV]],1.2568E+00*pb],
[[[2.3125E+02*GeV,5.3750E+01*GeV],[2.3125E+02*GeV,5.3750E+01*GeV]],1.2739E+00*pb],
[[[2.3125E+02*GeV,5.6250E+01*GeV],[2.3125E+02*GeV,5.6250E+01*GeV]],1.2910E+00*pb],
[[[2.3125E+02*GeV,5.8750E+01*GeV],[2.3125E+02*GeV,5.8750E+01*GeV]],1.3080E+00*pb],
[[[2.3125E+02*GeV,6.1250E+01*GeV],[2.3125E+02*GeV,6.1250E+01*GeV]],1.3251E+00*pb],
[[[2.3125E+02*GeV,6.3750E+01*GeV],[2.3125E+02*GeV,6.3750E+01*GeV]],1.3422E+00*pb],
[[[2.3125E+02*GeV,6.6250E+01*GeV],[2.3125E+02*GeV,6.6250E+01*GeV]],1.3592E+00*pb],
[[[2.3125E+02*GeV,6.8750E+01*GeV],[2.3125E+02*GeV,6.8750E+01*GeV]],1.3763E+00*pb],
[[[2.3125E+02*GeV,7.1250E+01*GeV],[2.3125E+02*GeV,7.1250E+01*GeV]],1.4099E+00*pb],
[[[2.3125E+02*GeV,7.3750E+01*GeV],[2.3125E+02*GeV,7.3750E+01*GeV]],1.4436E+00*pb],
[[[2.3125E+02*GeV,7.6250E+01*GeV],[2.3125E+02*GeV,7.6250E+01*GeV]],1.4971E+00*pb],
[[[2.3125E+02*GeV,7.8750E+01*GeV],[2.3125E+02*GeV,7.8750E+01*GeV]],1.5705E+00*pb],
[[[2.3125E+02*GeV,8.1250E+01*GeV],[2.3125E+02*GeV,8.1250E+01*GeV]],1.6439E+00*pb],
[[[2.3125E+02*GeV,8.3750E+01*GeV],[2.3125E+02*GeV,8.3750E+01*GeV]],1.7173E+00*pb],
[[[2.3125E+02*GeV,8.6250E+01*GeV],[2.3125E+02*GeV,8.6250E+01*GeV]],1.7907E+00*pb],
[[[2.3125E+02*GeV,8.8750E+01*GeV],[2.3125E+02*GeV,8.8750E+01*GeV]],1.8641E+00*pb],
[[[2.3125E+02*GeV,9.1250E+01*GeV],[2.3125E+02*GeV,9.1250E+01*GeV]],1.9375E+00*pb],
[[[2.3125E+02*GeV,9.3750E+01*GeV],[2.3125E+02*GeV,9.3750E+01*GeV]],2.0109E+00*pb],
[[[2.3125E+02*GeV,9.6250E+01*GeV],[2.3125E+02*GeV,9.6250E+01*GeV]],2.0321E+00*pb],
[[[2.3125E+02*GeV,9.8750E+01*GeV],[2.3125E+02*GeV,9.8750E+01*GeV]],2.0534E+00*pb],
[[[2.3125E+02*GeV,1.0125E+02*GeV],[2.3125E+02*GeV,1.0125E+02*GeV]],2.1384E+00*pb],
[[[2.3125E+02*GeV,1.0375E+02*GeV],[2.3125E+02*GeV,1.0375E+02*GeV]],2.2872E+00*pb],
[[[2.3125E+02*GeV,1.0625E+02*GeV],[2.3125E+02*GeV,1.0625E+02*GeV]],2.4360E+00*pb],
[[[2.3375E+02*GeV,1.2500E+00*GeV],[2.3375E+02*GeV,1.2500E+00*GeV]],1.0240E+00*pb],
[[[2.3375E+02*GeV,3.7500E+00*GeV],[2.3375E+02*GeV,3.7500E+00*GeV]],1.0365E+00*pb],
[[[2.3375E+02*GeV,6.2500E+00*GeV],[2.3375E+02*GeV,6.2500E+00*GeV]],1.0491E+00*pb],
[[[2.3375E+02*GeV,8.7500E+00*GeV],[2.3375E+02*GeV,8.7500E+00*GeV]],1.0616E+00*pb],
[[[2.3375E+02*GeV,1.1250E+01*GeV],[2.3375E+02*GeV,1.1250E+01*GeV]],1.0741E+00*pb],
[[[2.3375E+02*GeV,1.3750E+01*GeV],[2.3375E+02*GeV,1.3750E+01*GeV]],1.0866E+00*pb],
[[[2.3375E+02*GeV,1.6250E+01*GeV],[2.3375E+02*GeV,1.6250E+01*GeV]],1.0992E+00*pb],
[[[2.3375E+02*GeV,1.8750E+01*GeV],[2.3375E+02*GeV,1.8750E+01*GeV]],1.1021E+00*pb],
[[[2.3375E+02*GeV,2.1250E+01*GeV],[2.3375E+02*GeV,2.1250E+01*GeV]],1.1050E+00*pb],
[[[2.3375E+02*GeV,2.3750E+01*GeV],[2.3375E+02*GeV,2.3750E+01*GeV]],1.1079E+00*pb],
[[[2.3375E+02*GeV,2.6250E+01*GeV],[2.3375E+02*GeV,2.6250E+01*GeV]],1.1156E+00*pb],
[[[2.3375E+02*GeV,2.8750E+01*GeV],[2.3375E+02*GeV,2.8750E+01*GeV]],1.1281E+00*pb],
[[[2.3375E+02*GeV,3.1250E+01*GeV],[2.3375E+02*GeV,3.1250E+01*GeV]],1.1407E+00*pb],
[[[2.3375E+02*GeV,3.3750E+01*GeV],[2.3375E+02*GeV,3.3750E+01*GeV]],1.1532E+00*pb],
[[[2.3375E+02*GeV,3.6250E+01*GeV],[2.3375E+02*GeV,3.6250E+01*GeV]],1.1657E+00*pb],
[[[2.3375E+02*GeV,3.8750E+01*GeV],[2.3375E+02*GeV,3.8750E+01*GeV]],1.1782E+00*pb],
[[[2.3375E+02*GeV,4.1250E+01*GeV],[2.3375E+02*GeV,4.1250E+01*GeV]],1.1908E+00*pb],
[[[2.3375E+02*GeV,4.3750E+01*GeV],[2.3375E+02*GeV,4.3750E+01*GeV]],1.1964E+00*pb],
[[[2.3375E+02*GeV,4.6250E+01*GeV],[2.3375E+02*GeV,4.6250E+01*GeV]],1.2020E+00*pb],
[[[2.3375E+02*GeV,4.8750E+01*GeV],[2.3375E+02*GeV,4.8750E+01*GeV]],1.2077E+00*pb],
[[[2.3375E+02*GeV,5.1250E+01*GeV],[2.3375E+02*GeV,5.1250E+01*GeV]],1.2187E+00*pb],
[[[2.3375E+02*GeV,5.3750E+01*GeV],[2.3375E+02*GeV,5.3750E+01*GeV]],1.2353E+00*pb],
[[[2.3375E+02*GeV,5.6250E+01*GeV],[2.3375E+02*GeV,5.6250E+01*GeV]],1.2518E+00*pb],
[[[2.3375E+02*GeV,5.8750E+01*GeV],[2.3375E+02*GeV,5.8750E+01*GeV]],1.2683E+00*pb],
[[[2.3375E+02*GeV,6.1250E+01*GeV],[2.3375E+02*GeV,6.1250E+01*GeV]],1.2848E+00*pb],
[[[2.3375E+02*GeV,6.3750E+01*GeV],[2.3375E+02*GeV,6.3750E+01*GeV]],1.3013E+00*pb],
[[[2.3375E+02*GeV,6.6250E+01*GeV],[2.3375E+02*GeV,6.6250E+01*GeV]],1.3178E+00*pb],
[[[2.3375E+02*GeV,6.8750E+01*GeV],[2.3375E+02*GeV,6.8750E+01*GeV]],1.3504E+00*pb],
[[[2.3375E+02*GeV,7.1250E+01*GeV],[2.3375E+02*GeV,7.1250E+01*GeV]],1.3830E+00*pb],
[[[2.3375E+02*GeV,7.3750E+01*GeV],[2.3375E+02*GeV,7.3750E+01*GeV]],1.4155E+00*pb],
[[[2.3375E+02*GeV,7.6250E+01*GeV],[2.3375E+02*GeV,7.6250E+01*GeV]],1.4674E+00*pb],
[[[2.3375E+02*GeV,7.8750E+01*GeV],[2.3375E+02*GeV,7.8750E+01*GeV]],1.5384E+00*pb],
[[[2.3375E+02*GeV,8.1250E+01*GeV],[2.3375E+02*GeV,8.1250E+01*GeV]],1.6095E+00*pb],
[[[2.3375E+02*GeV,8.3750E+01*GeV],[2.3375E+02*GeV,8.3750E+01*GeV]],1.6805E+00*pb],
[[[2.3375E+02*GeV,8.6250E+01*GeV],[2.3375E+02*GeV,8.6250E+01*GeV]],1.7516E+00*pb],
[[[2.3375E+02*GeV,8.8750E+01*GeV],[2.3375E+02*GeV,8.8750E+01*GeV]],1.8226E+00*pb],
[[[2.3375E+02*GeV,9.1250E+01*GeV],[2.3375E+02*GeV,9.1250E+01*GeV]],1.8937E+00*pb],
[[[2.3375E+02*GeV,9.3750E+01*GeV],[2.3375E+02*GeV,9.3750E+01*GeV]],1.9142E+00*pb],
[[[2.3375E+02*GeV,9.6250E+01*GeV],[2.3375E+02*GeV,9.6250E+01*GeV]],1.9348E+00*pb],
[[[2.3375E+02*GeV,9.8750E+01*GeV],[2.3375E+02*GeV,9.8750E+01*GeV]],1.9553E+00*pb],
[[[2.3375E+02*GeV,1.0125E+02*GeV],[2.3375E+02*GeV,1.0125E+02*GeV]],2.0376E+00*pb],
[[[2.3375E+02*GeV,1.0375E+02*GeV],[2.3375E+02*GeV,1.0375E+02*GeV]],2.1817E+00*pb],
[[[2.3375E+02*GeV,1.0625E+02*GeV],[2.3375E+02*GeV,1.0625E+02*GeV]],2.3258E+00*pb],
[[[2.3375E+02*GeV,1.0875E+02*GeV],[2.3375E+02*GeV,1.0875E+02*GeV]],2.4698E+00*pb],
[[[2.3625E+02*GeV,1.2500E+00*GeV],[2.3625E+02*GeV,1.2500E+00*GeV]],9.9344E-01*pb],
[[[2.3625E+02*GeV,3.7500E+00*GeV],[2.3625E+02*GeV,3.7500E+00*GeV]],1.0054E+00*pb],
[[[2.3625E+02*GeV,6.2500E+00*GeV],[2.3625E+02*GeV,6.2500E+00*GeV]],1.0173E+00*pb],
[[[2.3625E+02*GeV,8.7500E+00*GeV],[2.3625E+02*GeV,8.7500E+00*GeV]],1.0292E+00*pb],
[[[2.3625E+02*GeV,1.1250E+01*GeV],[2.3625E+02*GeV,1.1250E+01*GeV]],1.0412E+00*pb],
[[[2.3625E+02*GeV,1.3750E+01*GeV],[2.3625E+02*GeV,1.3750E+01*GeV]],1.0531E+00*pb],
[[[2.3625E+02*GeV,1.6250E+01*GeV],[2.3625E+02*GeV,1.6250E+01*GeV]],1.0559E+00*pb],
[[[2.3625E+02*GeV,1.8750E+01*GeV],[2.3625E+02*GeV,1.8750E+01*GeV]],1.0587E+00*pb],
[[[2.3625E+02*GeV,2.1250E+01*GeV],[2.3625E+02*GeV,2.1250E+01*GeV]],1.0614E+00*pb],
[[[2.3625E+02*GeV,2.3750E+01*GeV],[2.3625E+02*GeV,2.3750E+01*GeV]],1.0642E+00*pb],
[[[2.3625E+02*GeV,2.6250E+01*GeV],[2.3625E+02*GeV,2.6250E+01*GeV]],1.0716E+00*pb],
[[[2.3625E+02*GeV,2.8750E+01*GeV],[2.3625E+02*GeV,2.8750E+01*GeV]],1.0835E+00*pb],
[[[2.3625E+02*GeV,3.1250E+01*GeV],[2.3625E+02*GeV,3.1250E+01*GeV]],1.0954E+00*pb],
[[[2.3625E+02*GeV,3.3750E+01*GeV],[2.3625E+02*GeV,3.3750E+01*GeV]],1.1074E+00*pb],
[[[2.3625E+02*GeV,3.6250E+01*GeV],[2.3625E+02*GeV,3.6250E+01*GeV]],1.1193E+00*pb],
[[[2.3625E+02*GeV,3.8750E+01*GeV],[2.3625E+02*GeV,3.8750E+01*GeV]],1.1312E+00*pb],
[[[2.3625E+02*GeV,4.1250E+01*GeV],[2.3625E+02*GeV,4.1250E+01*GeV]],1.1366E+00*pb],
[[[2.3625E+02*GeV,4.3750E+01*GeV],[2.3625E+02*GeV,4.3750E+01*GeV]],1.1420E+00*pb],
[[[2.3625E+02*GeV,4.6250E+01*GeV],[2.3625E+02*GeV,4.6250E+01*GeV]],1.1473E+00*pb],
[[[2.3625E+02*GeV,4.8750E+01*GeV],[2.3625E+02*GeV,4.8750E+01*GeV]],1.1527E+00*pb],
[[[2.3625E+02*GeV,5.1250E+01*GeV],[2.3625E+02*GeV,5.1250E+01*GeV]],1.1633E+00*pb],
[[[2.3625E+02*GeV,5.3750E+01*GeV],[2.3625E+02*GeV,5.3750E+01*GeV]],1.1790E+00*pb],
[[[2.3625E+02*GeV,5.6250E+01*GeV],[2.3625E+02*GeV,5.6250E+01*GeV]],1.1947E+00*pb],
[[[2.3625E+02*GeV,5.8750E+01*GeV],[2.3625E+02*GeV,5.8750E+01*GeV]],1.2105E+00*pb],
[[[2.3625E+02*GeV,6.1250E+01*GeV],[2.3625E+02*GeV,6.1250E+01*GeV]],1.2262E+00*pb],
[[[2.3625E+02*GeV,6.3750E+01*GeV],[2.3625E+02*GeV,6.3750E+01*GeV]],1.2420E+00*pb],
[[[2.3625E+02*GeV,6.6250E+01*GeV],[2.3625E+02*GeV,6.6250E+01*GeV]],1.2730E+00*pb],
[[[2.3625E+02*GeV,6.8750E+01*GeV],[2.3625E+02*GeV,6.8750E+01*GeV]],1.3040E+00*pb],
[[[2.3625E+02*GeV,7.1250E+01*GeV],[2.3625E+02*GeV,7.1250E+01*GeV]],1.3351E+00*pb],
[[[2.3625E+02*GeV,7.3750E+01*GeV],[2.3625E+02*GeV,7.3750E+01*GeV]],1.3661E+00*pb],
[[[2.3625E+02*GeV,7.6250E+01*GeV],[2.3625E+02*GeV,7.6250E+01*GeV]],1.4155E+00*pb],
[[[2.3625E+02*GeV,7.8750E+01*GeV],[2.3625E+02*GeV,7.8750E+01*GeV]],1.4832E+00*pb],
[[[2.3625E+02*GeV,8.1250E+01*GeV],[2.3625E+02*GeV,8.1250E+01*GeV]],1.5509E+00*pb],
[[[2.3625E+02*GeV,8.3750E+01*GeV],[2.3625E+02*GeV,8.3750E+01*GeV]],1.6186E+00*pb],
[[[2.3625E+02*GeV,8.6250E+01*GeV],[2.3625E+02*GeV,8.6250E+01*GeV]],1.6863E+00*pb],
[[[2.3625E+02*GeV,8.8750E+01*GeV],[2.3625E+02*GeV,8.8750E+01*GeV]],1.7540E+00*pb],
[[[2.3625E+02*GeV,9.1250E+01*GeV],[2.3625E+02*GeV,9.1250E+01*GeV]],1.7736E+00*pb],
[[[2.3625E+02*GeV,9.3750E+01*GeV],[2.3625E+02*GeV,9.3750E+01*GeV]],1.7931E+00*pb],
[[[2.3625E+02*GeV,9.6250E+01*GeV],[2.3625E+02*GeV,9.6250E+01*GeV]],1.8127E+00*pb],
[[[2.3625E+02*GeV,9.8750E+01*GeV],[2.3625E+02*GeV,9.8750E+01*GeV]],1.8323E+00*pb],
[[[2.3625E+02*GeV,1.0125E+02*GeV],[2.3625E+02*GeV,1.0125E+02*GeV]],1.9107E+00*pb],
[[[2.3625E+02*GeV,1.0375E+02*GeV],[2.3625E+02*GeV,1.0375E+02*GeV]],2.0480E+00*pb],
[[[2.3625E+02*GeV,1.0625E+02*GeV],[2.3625E+02*GeV,1.0625E+02*GeV]],2.1853E+00*pb],
[[[2.3625E+02*GeV,1.0875E+02*GeV],[2.3625E+02*GeV,1.0875E+02*GeV]],2.3226E+00*pb],
[[[2.3625E+02*GeV,1.1125E+02*GeV],[2.3625E+02*GeV,1.1125E+02*GeV]],2.4598E+00*pb],
[[[2.3875E+02*GeV,1.2500E+00*GeV],[2.3875E+02*GeV,1.2500E+00*GeV]],9.7940E-01*pb],
[[[2.3875E+02*GeV,3.7500E+00*GeV],[2.3875E+02*GeV,3.7500E+00*GeV]],9.9096E-01*pb],
[[[2.3875E+02*GeV,6.2500E+00*GeV],[2.3875E+02*GeV,6.2500E+00*GeV]],1.0025E+00*pb],
[[[2.3875E+02*GeV,8.7500E+00*GeV],[2.3875E+02*GeV,8.7500E+00*GeV]],1.0141E+00*pb],
[[[2.3875E+02*GeV,1.1250E+01*GeV],[2.3875E+02*GeV,1.1250E+01*GeV]],1.0256E+00*pb],
[[[2.3875E+02*GeV,1.3750E+01*GeV],[2.3875E+02*GeV,1.3750E+01*GeV]],1.0283E+00*pb],
[[[2.3875E+02*GeV,1.6250E+01*GeV],[2.3875E+02*GeV,1.6250E+01*GeV]],1.0310E+00*pb],
